Strasse vor 1882,Nummer vor 1882,Strasse,Nummer,Scan,ID,Status
Altenberg-Drittel,115a,Wankdorfweg,11a,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115a,Wankdorfweg,11b,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115a,Wankdorfweg,11c,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115a,Wankdorfweg,11d,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115b,Wankdorfweg,11a,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115b,Wankdorfweg,11b,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115b,Wankdorfweg,11c,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115b,Wankdorfweg,11d,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115c,Wankdorfweg,11a,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115c,Wankdorfweg,11b,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115c,Wankdorfweg,11c,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115c,Wankdorfweg,11d,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115d,Wankdorfweg,11a,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115d,Wankdorfweg,11b,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115d,Wankdorfweg,11c,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,115d,Wankdorfweg,11d,3012688,3729,Unbekannte Strasse
Altenberg-Drittel,116,Militärstrasse,36,3012688,3730,OK
Altenberg-Drittel,116,Militärstrasse,36a,3012688,3731,OK
Altenberg-Drittel,116,Militärstrasse,36b,3012688,3731,Unbekannte Hausnummer
Altenberg-Drittel,116,Militärstrasse,36c,3012688,3731,Unbekannte Hausnummer
Altenberg-Drittel,116,Militärstrasse,36d,3012688,3731,Unbekannte Hausnummer
Altenberg-Drittel,116,Militärstrasse,36e,3012688,3731,Unbekannte Hausnummer
Altenberg-Drittel,116,Militärstrasse,36f,3012688,3731,Unbekannte Hausnummer
Altenberg-Drittel,116,Militärstrasse,36g,3012688,3731,Unbekannte Hausnummer
Altenberg-Drittel,117a,Militärstrasse,38,3012688,3732,OK
Altenberg-Drittel,117a,Militärstrasse,38b,3012688,3733,Unbekannte Hausnummer
Altenberg-Drittel,117b,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117c,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117d,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117e,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117f,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117g,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117h,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117i,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117j,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117k,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117l,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117m,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117n,Papiermühlestrasse,17,3012688,3734,Unbekannte Hausnummer
Altenberg-Drittel,117b,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117b,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117b,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117c,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117c,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117d,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117d,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117e,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117e,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117f,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117f,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117g,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117g,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117h,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117h,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117i,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117i,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117j,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117j,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117k,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117k,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117l,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117l,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117m,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117m,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17a,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17b,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17c,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17d,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17e,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17f,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17g,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17h,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17i,3012688,3735,Unbekannte Hausnummer
Altenberg-Drittel,117n,Papiermühlestrasse,17j,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17k,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17l,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17m,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17n,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17o,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17p,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17q,3012688,3735,OK
Altenberg-Drittel,117n,Papiermühlestrasse,17r,3012688,3735,OK
Altenberg-Drittel,117o,Papiermühlestrasse,13a,3012688,3736,OK
Altenberg-Drittel,117o,Papiermühlestrasse,13b,3012688,3736,OK
Altenberg-Drittel,117o,Papiermühlestrasse,13c,3012688,3736,OK
Altenberg-Drittel,117o,Papiermühlestrasse,13d,3012688,3736,OK
Altenberg-Drittel,117o,Papiermühlestrasse,13e,3012688,3736,OK
Altenberg-Drittel,117o,Papiermühlestrasse,13f,3012688,3736,OK
Altenberg-Drittel,117p,Papiermühlestrasse,15,3012688,3737,OK
Altenberg-Drittel,117q,Militärstrasse,38a,3012688,3738,Unbekannte Hausnummer
Altenberg-Drittel,117r,Papiermühlestrasse,17m,3012688,3739,OK
Altenberg-Drittel,117s,Papiermühlestrasse,13g,3012689,3740,OK
Altenberg-Drittel,118,Scheibenweg,12,3012689,3741,Unbekannte Strasse
Altenberg-Drittel,119,Scheibenweg,12a,3012689,3742,Unbekannte Strasse
Altenberg-Drittel,119b,Militärstrasse,42,3012689,3743,OK
Altenberg-Drittel,119g,Militärstrasse,42a,3012689,3744,Unbekannte Hausnummer
Altenberg-Drittel,119c,Militärstrasse,44,3012689,3745,OK
Altenberg-Drittel,119f,Militärstrasse,44a,3012689,3746,OK
Altenberg-Drittel,119d,Militärstrasse,46,3012689,3747,OK
Altenberg-Drittel,119e,Militärstrasse,46a,3012689,3748,Unbekannte Hausnummer
Altenberg-Drittel,120a,Scheibenweg,21,3012689,3749,Unbekannte Strasse
Altenberg-Drittel,120b,Scheibenweg,21a,3012689,3750,Unbekannte Strasse
Altenberg-Drittel,121a,Scheibenweg,23,3012689,3751,Unbekannte Strasse
Altenberg-Drittel,121a,Scheibenweg,23b,3012689,3752,Unbekannte Strasse
Altenberg-Drittel,121f,Scheibenweg,23a,3012689,3753,Unbekannte Strasse
Altenberg-Drittel,121b,Scheibenweg,25,3012689,3754,Unbekannte Strasse
Altenberg-Drittel,121b,Scheibenweg,25b,3012689,3755,Unbekannte Strasse
Altenberg-Drittel,121c,Scheibenweg,25a,3012689,3756,Unbekannte Strasse
Altenberg-Drittel,121d,Scheibenweg,27,3012689,3757,Unbekannte Strasse
Altenberg-Drittel,121e,Scheibenweg,39,3012689,3758,Unbekannte Strasse
Altenberg-Drittel,121g,Scheibenweg,39a,3012689,3759,Unbekannte Strasse
Altenberg-Drittel,121e,Wylerstrasse,36,3012689,3760,OK
Altenberg-Drittel,121g,Wylerstrasse,36a,3012689,3761,Unbekannte Hausnummer
Altenberg-Drittel,121e,Scheibenweg,24,3012689,3762,Unbekannte Strasse
Altenberg-Drittel,122,Scheibenweg,61a,3012689,3763,Unbekannte Strasse
Altenberg-Drittel,123a,Scheibenweg,61,3012689,3764,Unbekannte Strasse
Altenberg-Drittel,123b,Scheibenweg,61b,3012689,3765,Unbekannte Strasse
Altenberg-Drittel,123c,Scheibenweg,61c,3012689,3766,Unbekannte Strasse
Altenberg-Drittel,124a,Breitenrainstrasse,16b,3012689,3767,Unbekannte Hausnummer
Altenberg-Drittel,124,Breitenrainstrasse,16b,3012689,3768,Unbekannte Hausnummer
Altenberg-Drittel,124d,Breitenrainstrasse,14,3012689,3769,OK
Altenberg-Drittel,125c,Breitenrainstrasse,14,3012689,3770,OK
Altenberg-Drittel,124e,Breitenrainstrasse,16a,3012689,3771,Unbekannte Hausnummer
Altenberg-Drittel,124f,Breitenrainstrasse,12,3012689,3772,OK
Altenberg-Drittel,124g,Scheibenweg,5,3012689,3773,Unbekannte Strasse
Altenberg-Drittel,125a,Breitenrainstrasse,18,3012689,3774,Unbekannte Hausnummer
Altenberg-Drittel,125a,Breitenrainstrasse,18a,3012689,3775,Unbekannte Hausnummer
Altenberg-Drittel,125b,Jägerweg,6,3012689,3776,OK
Altenberg-Drittel,125d,Jägerweg,6a,3012689,3777,Unbekannte Hausnummer
