Strasse,Hausnummer,PLZ,Ort,EGID,Breitengrad,Längengrad,Bau,Abbruch
Seftigenstrasse,2,3007,Bern,1235085,46.9402685,7.4312927,,
Seftigenstrasse,6,3007,Bern,1235086,46.9398022,7.4312283,,
Seftigenstrasse,6a,3007,Bern,2245745,46.9398515,7.4310165,,
Seftigenstrasse,7,3007,Bern,1234827,46.9395646,7.4321814,,
Seftigenstrasse,7a,3007,Bern,504008549,46.9397420,7.4323059,,
Seftigenstrasse,9,3007,Bern,1234828,46.9397307,7.4325652,,
Seftigenstrasse,10,3007,Bern,1235087,46.9394750,7.4316503,,
Seftigenstrasse,10a,3007,Bern,1235088,46.9393909,7.4315228,,
Seftigenstrasse,10b,3007,Bern,1235089,46.9393658,7.4314846,,
Seftigenstrasse,11,3007,Bern,2245747,46.9392912,7.4326621,1986,
Seftigenstrasse,11b,3007,Bern,504010692,46.9395280,7.4326878,1933,
Seftigenstrasse,14,3007,Bern,1235115,46.9387803,7.4319854,,
Seftigenstrasse,14a,3007,Bern,504008552,46.9388924,7.4318438,1991,
Seftigenstrasse,16,3007,Bern,2245749,46.9383694,7.4320319,1951,
Seftigenstrasse,17,3007,Bern,1234829,46.9387788,7.4322760,,
Seftigenstrasse,18,3007,Bern,1235116,46.9384948,7.4316017,,
Seftigenstrasse,18a,3007,Bern,504010691,46.9382365,7.4318034,1929,
Seftigenstrasse,19,3007,Bern,1234830,46.9386151,7.4322922,,
Seftigenstrasse,20,3007,Bern,1235117,46.9379808,7.4320711,,
Seftigenstrasse,21,3007,Bern,1234831,46.9384626,7.4323085,,
Seftigenstrasse,21a,3007,Bern,504008551,46.9385101,7.4326021,1972,
Seftigenstrasse,22,3007,Bern,2245752,46.9374026,7.4320389,1892,
Seftigenstrasse,23,3007,Bern,1234844,46.9382803,7.4323300,,
Seftigenstrasse,24,3007,Bern,1235141,46.9374752,7.4316433,,
Seftigenstrasse,25,3007,Bern,1234922,46.9379254,7.4323558,,
Seftigenstrasse,26,3007,Bern,1235142,46.9373327,7.4316780,,
Seftigenstrasse,27,3007,Bern,2245753,46.9378614,7.4323552,1919,
Seftigenstrasse,28,3007,Bern,1235143,46.9372183,7.4315824,,
Seftigenstrasse,29,3007,Bern,1234923,46.9374648,7.4323337,,
Seftigenstrasse,29a,3007,Bern,1234914,46.9375774,7.4323474,,
Seftigenstrasse,29b,3007,Bern,504008550,46.9375419,7.4322847,,
Seftigenstrasse,30,3007,Bern,1235144,46.9371852,7.4317594,,
Seftigenstrasse,32,3007,Bern,1235145,46.9371182,7.4320010,,
Seftigenstrasse,34,3007,Bern,1235191,46.9365947,7.4320336,,
Seftigenstrasse,36,3007,Bern,1235192,46.9364825,7.4321559,,
Seftigenstrasse,38,3007,Bern,1235193,46.9363940,7.4323336,,
Seftigenstrasse,40,3007,Bern,1235194,46.9362725,7.4324723,,
Seftigenstrasse,41,3007,Bern,2245754,46.9370502,7.4325598,1999,
Seftigenstrasse,41a,3007,Bern,504010690,46.9368997,7.4324957,,
Seftigenstrasse,42,3007,Bern,1235195,46.9361506,7.4326104,,
Seftigenstrasse,43,3007,Bern,1234978,46.9368061,7.4326679,,
Seftigenstrasse,44,3007,Bern,1235196,46.9360508,7.4327254,,
Seftigenstrasse,45,3007,Bern,1234979,46.9366419,7.4326204,,
Seftigenstrasse,47,3007,Bern,1234980,46.9362915,7.4329636,,
Seftigenstrasse,48,3007,Bern,504010689,46.9353499,7.4329455,1952,
Seftigenstrasse,48a,3007,Bern,504010688,46.9354264,7.4332651,1960,
Seftigenstrasse,50,3007,Bern,1235225,46.9354309,7.4335120,,
Seftigenstrasse,51,3007,Bern,1234995,46.9358258,7.4333925,,
Seftigenstrasse,52,3007,Bern,1235226,46.9353659,7.4337073,,
Seftigenstrasse,53,3007,Bern,1234996,46.9357356,7.4335492,,
Seftigenstrasse,54,3007,Bern,1235227,46.9353145,7.4338733,,
Seftigenstrasse,56,3007,Bern,1235228,46.9352620,7.4340409,,
Seftigenstrasse,57,3007,Bern,1234997,46.9354906,7.4344111,,
Seftigenstrasse,58,3007,Bern,1235229,46.9352112,7.4342057,,
Seftigenstrasse,63,3007,Bern,504010687,46.9353686,7.4347491,,
Seftigenstrasse,64,3007,Bern,1235257,46.9351398,7.4346810,,
Seftigenstrasse,65,3007,Bern,1234998,46.9353144,7.4352143,,
Seftigenstrasse,66,3007,Bern,1235258,46.9350945,7.4348247,,
Seftigenstrasse,68,3007,Bern,1235259,46.9350444,7.4349870,,
Seftigenstrasse,69,3007,Bern,1234999,46.9351715,7.4356738,,
Seftigenstrasse,71,3007,Bern,1235000,46.9351677,7.4360143,,
Seftigenstrasse,73,3007,Bern,1235001,46.9351867,7.4360189,,
Seftigenstrasse,77,3007,Bern,1235002,46.9350956,7.4363480,,
Seftigenstrasse,79,3007,Bern,1235003,46.9350938,7.4363746,,
Seftigenstrasse,83,3007,Bern,1234765,46.9349349,7.4375747,,
Seftigenstrasse,90,3007,Bern,190102144,46.9343306,7.4380944,,
Seftigenstrasse,90a,3007,Bern,502112121,46.9344734,7.4378509,1966,
Seftigenstrasse,93,3007,Bern,1234767,46.9343460,7.4392897,,
Seftigenstrasse,95,3007,Bern,1234768,46.9342595,7.4395694,,
Seftigenstrasse,99,3007,Bern,1234769,46.9342063,7.4398687,,
Seftigenstrasse,99a,3007,Bern,504008548,46.9340337,7.4398017,,
Seftigenstrasse,99b,3007,Bern,504008547,46.9345212,7.4399750,,
Seftigenstrasse,110,3007,Bern,504008555,46.9336455,7.4402530,,
Seftigenstrasse,111,3007,Bern,1235706,46.9334997,7.4415718,,
Seftigenstrasse,113,3007,Bern,90000226,46.9328966,7.4432536,2002,
Seftigenstrasse,113a,3007,Bern,504010695,46.9326803,7.4432929,2003,
Seftigenstrasse,115,3007,Bern,90000265,46.9326365,7.4438639,2002,
Seftigenstrasse,115a,3007,Bern,504010694,46.9324154,7.4439643,2003,
Seftigenstrasse,115b,3007,Bern,504008554,46.9325678,7.4444363,2003,
Seftigenstrasse,117,3007,Bern,90000285,46.9323532,7.4445516,2002,
Seftigenstrasse,117a,3007,Bern,504010693,46.9321333,7.4446516,2003,
Seftigenstrasse,119,3007,Bern,90000296,46.9320347,7.4449879,2002,
Seftigenstrasse,140,3007,Bern,504008553,46.9317140,7.4451595,,
Segantinistrasse,5,3006,Bern,2245759,46.9439677,7.4652075,1947,
Segantinistrasse,7,3006,Bern,1237787,46.9436316,7.4654400,,
Segantinistrasse,7a,3006,Bern,504010682,46.9434183,7.4655564,2004,
Segantinistrasse,9,3006,Bern,1237788,46.9437476,7.4655967,,
Segantinistrasse,10,3006,Bern,1237775,46.9434797,7.4651683,,
Segantinistrasse,11,3006,Bern,1237789,46.9432478,7.4659881,,
Segantinistrasse,11a,3006,Bern,504010686,46.9432492,7.4658017,1946,
Segantinistrasse,12,3006,Bern,1237776,46.9433867,7.4653033,,
Segantinistrasse,13,3006,Bern,504010685,46.9433778,7.4656149,1946,
Segantinistrasse,13a,3006,Bern,504010684,46.9433350,7.4656769,1946,
Segantinistrasse,13b,3006,Bern,504010683,46.9432923,7.4657389,1946,
Segantinistrasse,14,3006,Bern,1237777,46.9432937,7.4654382,,
Segantinistrasse,15,3006,Bern,1237790,46.9433528,7.4661423,,
Segantinistrasse,16,3006,Bern,1237778,46.9430958,7.4657254,,
Segantinistrasse,18,3006,Bern,1237779,46.9430206,7.4658346,,
Segantinistrasse,20,3006,Bern,1237780,46.9429452,7.4659438,,
Segantinistrasse,22,3006,Bern,190532908,46.9427827,7.4661789,2006,
Segantinistrasse,22a,3006,Bern,1237774,46.9425829,7.4659821,,
Segantinistrasse,22b,3006,Bern,504008546,46.9425946,7.4661624,,
Segantinistrasse,24,3006,Bern,1237781,46.9424913,7.4665858,,
Segantinistrasse,26,3006,Bern,1237782,46.9422832,7.4668699,,
Seidenweg,1,3012,Bern,504010681,46.9537772,7.4321527,1922,
Seidenweg,2,3012,Bern,1231618,46.9539534,7.4319651,,
Seidenweg,3,3012,Bern,1231839,46.9538765,7.4321896,,
Seidenweg,4,3012,Bern,1231619,46.9540329,7.4319917,1999-01,
Seidenweg,4a,3012,Bern,504008544,46.9540225,7.4320527,,
Seidenweg,5,3012,Bern,1231844,46.9540763,7.4323262,,
Seidenweg,5a,3012,Bern,2245764,46.9540347,7.4324596,1919,
Seidenweg,6,3012,Bern,1231620,46.9541061,7.4320368,,
Seidenweg,6a,3012,Bern,9081722,46.9541400,7.4318826,,
Seidenweg,7,3012,Bern,1231845,46.9542716,7.4323765,,
Seidenweg,7a,3012,Bern,504010669,46.9542756,7.4326220,,
Seidenweg,8,3012,Bern,1231621,46.9541941,7.4320788,,
Seidenweg,8a,3012,Bern,504010668,46.9542816,7.4316466,1973,
Seidenweg,9,3012,Bern,1231846,46.9544141,7.4324479,,
Seidenweg,9a,3012,Bern,1231847,46.9545025,7.4324889,,
Seidenweg,9b,3012,Bern,2245765,46.9545179,7.4326909,1916,
Seidenweg,9c,3012,Bern,504010667,46.9543195,7.4326060,1926,
Seidenweg,10,3012,Bern,1231622,46.9542576,7.4321090,,
Seidenweg,12,3012,Bern,1231623,46.9543645,7.4321600,,
Seidenweg,14,3012,Bern,1231624,46.9544271,7.4320171,,
Seidenweg,16,3012,Bern,1231615,46.9544584,7.4318253,,
Seidenweg,17,3012,Bern,1231848,46.9550160,7.4328303,,
Seidenweg,18,3012,Bern,1231616,46.9544829,7.4317106,,
Seidenweg,19,3012,Bern,1231852,46.9551517,7.4328948,,
Seidenweg,20,3012,Bern,1231617,46.9545073,7.4315981,,
Seidenweg,20a,3012,Bern,504010680,46.9545132,7.4314209,2013,
Seidenweg,21,3012,Bern,1231853,46.9552930,7.4329620,,
Seidenweg,23,3012,Bern,504008545,46.9554453,7.4329676,,
Seidenweg,24,3012,Bern,1231597,46.9546449,7.4322921,,
Seidenweg,24a,3012,Bern,504010679,46.9546305,7.4320360,1984,
Seidenweg,26,3012,Bern,1231598,46.9547852,7.4323573,,
Seidenweg,26a,3012,Bern,504010678,46.9546487,7.4319506,1934,
Seidenweg,30,3012,Bern,1231579,46.9552237,7.4325652,,
Seidenweg,32,3012,Bern,1231580,46.9553454,7.4326230,,
Seidenweg,34,3012,Bern,1231581,46.9554339,7.4326650,,
Seidenweg,36,3012,Bern,1231582,46.9554723,7.4324821,,
Seidenweg,38,3012,Bern,1231583,46.9555129,7.4323002,,
Seidenweg,40,3012,Bern,1231570,46.9555529,7.4321204,,
Seidenweg,42,3012,Bern,1231571,46.9558085,7.4319527,,
Seidenweg,44,3012,Bern,1231572,46.9558720,7.4320788,,
Seidenweg,46,3012,Bern,1231573,46.9557503,7.4323547,,
Seidenweg,46a,3012,Bern,504010677,46.9557005,7.4324237,1957,
Seidenweg,48,3012,Bern,1231574,46.9558692,7.4324112,,
Seidenweg,48a,3012,Bern,504010676,46.9560237,7.4323464,1959,
Seidenweg,52,3012,Bern,1231575,46.9556886,7.4328004,,
Seidenweg,52a,3012,Bern,504010675,46.9556704,7.4325591,1954,
Seidenweg,56,3012,Bern,1231565,46.9558531,7.4328631,,
Seidenweg,60,3012,Bern,1231787,46.9562026,7.4333051,,
Seidenweg,60a,3012,Bern,504010674,46.9563068,7.4331666,1958,
Seidenweg,60b,3012,Bern,504008543,46.9562815,7.4331962,,
Seidenweg,61,3012,Bern,1231788,46.9561398,7.4336259,,
Seidenweg,62,3012,Bern,1231789,46.9562467,7.4333900,,
Seidenweg,63,3012,Bern,2245774,46.9562585,7.4338371,1910,
Seidenweg,64,3012,Bern,1231790,46.9563010,7.4334953,,
Seidenweg,65,3012,Bern,1231801,46.9563413,7.4339834,,
Seidenweg,65a,3012,Bern,504010673,46.9561944,7.4341753,1964,
Seidenweg,66,3012,Bern,1231791,46.9563816,7.4336430,,
Seidenweg,67,3012,Bern,1231802,46.9564029,7.4340928,,
Seidenweg,68,3012,Bern,1231792,46.9564856,7.4338008,,
Seidenweg,69,3012,Bern,1231803,46.9564657,7.4342036,,
Seidenweg,70,3012,Bern,1231793,46.9565613,7.4339577,,
Seidenweg,71,3012,Bern,1231804,46.9565449,7.4343459,,
Seidenweg,71a,3012,Bern,504010672,46.9564110,7.4345468,1953,
Seidenweg,72,3012,Bern,1231794,46.9566727,7.4338248,,
Seidenweg,72a,3012,Bern,504008542,46.9566711,7.4334762,1979,
Seidenweg,73,3012,Bern,1231805,46.9566429,7.4345185,,
Seidenweg,73a,3012,Bern,504010671,46.9565079,7.4347186,1953,
Seidenweg,75,3012,Bern,1231806,46.9567184,7.4346515,,
Seidenweg,75a,3012,Bern,504010670,46.9565790,7.4348475,1953,
Seilerstrasse,3,3011,Bern,2244101,46.9468230,7.4356810,1919,
Seilerstrasse,4,3011,Bern,2245781,46.9468737,7.4353414,1971,
Seilerstrasse,6,3011,Bern,504010665,46.9468574,7.4353938,,
Seilerstrasse,7,3011,Bern,2245783,46.9464589,7.4354492,1892,
Seilerstrasse,8,3011,Bern,1234621,46.9465849,7.4349136,,
Seilerstrasse,8a,3011,Bern,191689011,46.9463634,7.4350946,1969,
Seilerstrasse,9,3011,Bern,2245785,46.9462685,7.4353203,1892,
Seilerstrasse,21,3011,Bern,1234547,46.9454991,7.4351307,1956,
Seilerstrasse,22,3011,Bern,1234553,46.9454998,7.4345577,,
Seilerstrasse,23,3011,Bern,1234554,46.9454696,7.4348958,,
Seilerstrasse,23a,3011,Bern,2245786,46.9454143,7.4350772,2005-08,
Seilerstrasse,24,3011,Bern,1234555,46.9453023,7.4344243,,
Seilerstrasse,25,3011,Bern,1234556,46.9452568,7.4347434,,
Seilerstrasse,25a,3011,Bern,2245787,46.9451679,7.4350311,1900,
Seilerstrasse,27,3011,Bern,1234557,46.9451645,7.4347017,,
Seilerstrasse,27a,3011,Bern,504010666,46.9451888,7.4347426,1948,
Selibühlweg,5,3006,Bern,1237941,46.9447172,7.4688174,,
Selibühlweg,6,3006,Bern,1237841,46.9445025,7.4687978,,
Selibühlweg,7,3006,Bern,1237942,46.9447679,7.4688772,,
Selibühlweg,8,3006,Bern,1237841,46.9443837,7.4690238,,
Selibühlweg,9,3006,Bern,1237943,46.9447929,7.4689066,,
Selibühlweg,11,3006,Bern,1237944,46.9450978,7.4692593,,
Selibühlweg,11a,3006,Bern,504010664,46.9449593,7.4695194,1900,
Selibühlweg,15,3006,Bern,1237945,46.9445759,7.4690887,,
Selibühlweg,17,3006,Bern,1237946,46.9446254,7.4691513,,
Selibühlweg,19,3006,Bern,1237947,46.9446496,7.4691818,,
Seminarstrasse,1,3006,Bern,1236491,46.9440058,7.4611478,,
Seminarstrasse,1a,3006,Bern,504010662,46.9440322,7.4611998,1929,
Seminarstrasse,5,3006,Bern,191150451,46.9432559,7.4602923,1900,
Seminarstrasse,7,3006,Bern,1236492,46.9431036,7.4600725,,
Seminarstrasse,11,3006,Bern,1236493,46.9428145,7.4598098,,
Seminarstrasse,15,3006,Bern,1236494,46.9427046,7.4596385,,
Seminarstrasse,18,3006,Bern,1236514,46.9424482,7.4591273,,
Seminarstrasse,18a,3006,Bern,504010663,46.9424778,7.4591685,,
Seminarstrasse,19,3006,Bern,1236515,46.9422469,7.4594373,,
Seminarstrasse,21,3006,Bern,1236516,46.9421466,7.4593902,,
Seminarstrasse,22,3006,Bern,2245792,46.9422778,7.4589705,,
Seminarstrasse,22a,3006,Bern,504010661,46.9421951,7.4587985,1962,
Seminarstrasse,24,3006,Bern,1236517,46.9420897,7.4589278,,
Seminarstrasse,24a,3006,Bern,504010660,46.9421211,7.4587456,1963,
Seminarstrasse,25,3006,Bern,191059991,46.9418219,7.4594101,2012-12,
Seminarstrasse,25a,3006,Bern,504008541,46.9418061,7.4592316,,
Seminarstrasse,28,3006,Bern,1236518,46.9418305,7.4587856,,
Seminarstrasse,29,3006,Bern,1236666,46.9415966,7.4591518,,
Seminarstrasse,30,3006,Bern,1236667,46.9415665,7.4586886,,
Sempachstrasse,2,3014,Bern,191752451,46.9614701,7.4608415,,
Sempachstrasse,4,3014,Bern,504008540,46.9611936,7.4609879,2010,
Sempachstrasse,6,3014,Bern,190197872,46.9611676,7.4612621,2009,
Sempachstrasse,7,3014,Bern,1240170,46.9618663,7.4607336,,
Sempachstrasse,7a,3014,Bern,504010656,46.9616431,7.4604430,1955,
Sempachstrasse,7b,3014,Bern,504010655,46.9617729,7.4609542,1955,
Sempachstrasse,8,3014,Bern,190197873,46.9609939,7.4616132,2008,
Sempachstrasse,9,3014,Bern,1240171,46.9620159,7.4604931,,
Sempachstrasse,9a,3014,Bern,504010654,46.9616246,7.4603689,1955,
Sempachstrasse,11,3014,Bern,1240179,46.9623002,7.4619082,,
Sempachstrasse,11a,3014,Bern,504010659,46.9623274,7.4620636,1955,
Sempachstrasse,13,3014,Bern,1240180,46.9624078,7.4617509,,
Sempachstrasse,15,3014,Bern,1240181,46.9625201,7.4615555,,
Sempachstrasse,22,3014,Bern,190101934,46.9640135,7.4640737,2005,
Sempachstrasse,22a,3014,Bern,504010658,46.9625881,7.4628637,,
Sempachstrasse,22b,3014,Bern,504010657,46.9642105,7.4641055,,
Sennweg,1,3012,Bern,1231932,46.9523899,7.4339826,,
Sennweg,1a,3012,Bern,504010652,46.9524049,7.4343570,1936,
Sennweg,2,3012,Bern,2245800,46.9525542,7.4338436,1964,
Sennweg,3,3012,Bern,1231933,46.9524981,7.4341256,,
Sennweg,4,3012,Bern,1231929,46.9528337,7.4340204,,
Sennweg,5,3012,Bern,1231934,46.9526208,7.4342056,,
Sennweg,6,3012,Bern,1231930,46.9532186,7.4341550,,
Sennweg,6a,3012,Bern,504008539,46.9533456,7.4342301,,
Sennweg,6b,3012,Bern,504008538,46.9533810,7.4340865,,
Sennweg,7,3012,Bern,1231935,46.9527743,7.4342690,,
Sennweg,9,3012,Bern,1231936,46.9529288,7.4343327,,
Sennweg,11,3012,Bern,1231938,46.9530837,7.4343974,,
Sennweg,12,3012,Bern,1231922,46.9534841,7.4342857,,
Sennweg,12a,3012,Bern,504010653,46.9535928,7.4341258,1905,
Sennweg,13,3012,Bern,1231939,46.9532002,7.4344455,,
Sennweg,15,3012,Bern,1231940,46.9532742,7.4344761,,
Sennweg,17,3012,Bern,1231941,46.9533832,7.4345210,,
Sennweg,19,3012,Bern,1231942,46.9535227,7.4345786,,
Sickingerstrasse,3,3014,Bern,1239563,46.9564168,7.4516001,,
Sickingerstrasse,4,3014,Bern,1239567,46.9566902,7.4515301,,
Sickingerstrasse,5,3014,Bern,1239564,46.9564611,7.4514054,,
Sickingerstrasse,6,3014,Bern,2245802,46.9566890,7.4513784,1913,
Sickingerstrasse,7,3014,Bern,1239544,46.9564978,7.4512439,,
Sickingerstrasse,8,3014,Bern,1239568,46.9568407,7.4512705,,
Sickingerstrasse,9,3014,Bern,1239545,46.9565404,7.4510576,,
Sickingerstrasse,10,3014,Bern,2245802,46.9566566,7.4511513,1913,
Sidlerstrasse,3,3012,Bern,504008537,46.9507831,7.4375661,1985,
Sidlerstrasse,4,3012,Bern,1232149,46.9509959,7.4375069,,
Sidlerstrasse,4a,3012,Bern,504008536,46.9510915,7.4373150,,
Sidlerstrasse,5,3012,Bern,1232153,46.9514118,7.4385994,,
Sidlerstrasse,5a,3012,Bern,504010651,46.9514028,7.4391981,,
Sidlerstrasse,5b,3012,Bern,504008535,46.9513334,7.4392059,,
Sidlerstrasse,6,3012,Bern,1232150,46.9511113,7.4376938,,
Siedlungsweg,1,3008,Bern,1233402,46.9385374,7.4214882,,
Siedlungsweg,3,3008,Bern,1233403,46.9385145,7.4214668,,
Siedlungsweg,5,3008,Bern,1233404,46.9383708,7.4213399,,
Siedlungsweg,7,3008,Bern,1233405,46.9383485,7.4213188,,
Siedlungsweg,9,3008,Bern,1233406,46.9381794,7.4211523,,
Siedlungsweg,11,3008,Bern,1233407,46.9381565,7.4211311,,
Siedlungsweg,15,3008,Bern,1233408,46.9379525,7.4209337,,
Siedlungsweg,17,3008,Bern,1233409,46.9379296,7.4209120,,
Siedlungsweg,19,3008,Bern,1233410,46.9377825,7.4207820,,
Siedlungsweg,21,3008,Bern,1233411,46.9377596,7.4207605,,
Siedlungsweg,23,3008,Bern,1233412,46.9376167,7.4206189,,
Siedlungsweg,25,3008,Bern,1233413,46.9375940,7.4205974,,
Simonstrasse,1,3012,Bern,1231690,46.9580315,7.4334141,,
Simonstrasse,2,3012,Bern,1231689,46.9581172,7.4331760,,
Simonstrasse,3,3012,Bern,1231691,46.9580886,7.4335263,,
Simonstrasse,4,3012,Bern,504010649,46.9581544,7.4332500,1928,
Simonstrasse,4a,3012,Bern,504010648,46.9581719,7.4332861,1928,
Simonstrasse,4b,3012,Bern,504010647,46.9581902,7.4333207,1928,
Simonstrasse,5,3012,Bern,1231692,46.9581451,7.4336339,,
Simonstrasse,6,3012,Bern,504010646,46.9582178,7.4333730,1928,
Simonstrasse,7,3012,Bern,1231693,46.9582013,7.4337445,,
Simonstrasse,8,3012,Bern,504010645,46.9582633,7.4334613,1928,
Simonstrasse,9,3012,Bern,1231694,46.9582575,7.4338554,,
Simonstrasse,11,3012,Bern,1231695,46.9583068,7.4339486,,
Simonstrasse,15,3012,Bern,1231696,46.9583869,7.4341064,,
Simonstrasse,17,3012,Bern,1231697,46.9584453,7.4342218,,
Simonstrasse,19,3012,Bern,1231698,46.9585032,7.4343304,,
Simonstrasse,21,3012,Bern,1231699,46.9585581,7.4344370,,
Simonstrasse,23,3012,Bern,1231700,46.9586160,7.4345512,,
Simonstrasse,25,3012,Bern,1231701,46.9587546,7.4348607,,
Simonstrasse,25a,3012,Bern,504010650,46.9586272,7.4349585,1951,
Simplonweg,1,3008,Bern,1233535,46.9372229,7.4240312,,
Simplonweg,1a,3008,Bern,504010644,46.9373342,7.4241170,1926,
Simplonweg,3,3008,Bern,1233536,46.9372006,7.4240096,,
Simplonweg,5,3008,Bern,1233537,46.9371399,7.4239525,,
Simplonweg,7,3008,Bern,1233538,46.9370983,7.4239137,,
Simplonweg,9,3008,Bern,1233539,46.9370759,7.4238924,,
Simplonweg,11,3008,Bern,1233540,46.9370152,7.4238356,,
Simplonweg,13,3008,Bern,1233541,46.9369924,7.4238143,,
Simplonweg,15,3008,Bern,1233542,46.9367564,7.4235859,,
Simplonweg,17,3008,Bern,1233543,46.9367373,7.4235675,,
Simplonweg,19,3008,Bern,1233544,46.9366712,7.4235131,,
Simplonweg,21,3008,Bern,1233545,46.9366511,7.4234937,,
Simplonweg,23,3008,Bern,1233546,46.9365918,7.4234295,,
Simplonweg,25,3008,Bern,1233547,46.9365712,7.4234106,,
Simplonweg,27,3008,Bern,1233548,46.9365058,7.4233569,,
Simplonweg,29,3008,Bern,1233549,46.9364842,7.4233364,,
Simplonweg,31,3008,Bern,1233550,46.9364241,7.4232731,,
Simplonweg,33,3008,Bern,1233551,46.9364043,7.4232552,,
Sinnerstrasse,4,3008,Bern,190091188,46.9388756,7.4179147,1934,
Sinnerstrasse,8,3008,Bern,504010643,46.9378161,7.4193987,1978,
Sinnerstrasse,12,3008,Bern,9052114,46.9369741,7.4203962,1996,
Sodweg,5,3012,Bern,1231985,46.9537300,7.4355063,,
Sodweg,7,3012,Bern,1231986,46.9539046,7.4357198,,
Somazzistrasse,1,3008,Bern,190057666,46.9344443,7.4231283,2005,
Somazzistrasse,3,3008,Bern,190057668,46.9345844,7.4228240,2005,
Somazzistrasse,5,3008,Bern,190057669,46.9347235,7.4225190,2005,
Somazzistrasse,7,3008,Bern,190057670,46.9348634,7.4222148,2005,
Somazzistrasse,9,3008,Bern,190057672,46.9342158,7.4231003,2005,
Somazzistrasse,11,3008,Bern,190057673,46.9343439,7.4227839,2005,
Somazzistrasse,13,3008,Bern,190057675,46.9344725,7.4224683,2005,
Somazzistrasse,15,3008,Bern,190057676,46.9346011,7.4221540,2005,
Somazzistrasse,17,3008,Bern,504008534,46.9348103,7.4219717,2005,
Somazzistrasse,18,3008,Bern,504010642,46.9354243,7.4220052,2006,
Sonneggring,3,3008,Bern,1233630,46.9390128,7.4189759,,
Sonneggring,5,3008,Bern,1233631,46.9389643,7.4189380,,
Sonneggring,5a,3008,Bern,504010639,46.9388893,7.4191931,1961,
Sonneggring,6,3008,Bern,1233632,46.9392500,7.4189942,,
Sonneggring,7,3008,Bern,1233633,46.9389485,7.4189250,,
Sonneggring,7a,3008,Bern,504010638,46.9388413,7.4191552,1961,
Sonneggring,8,3008,Bern,1233634,46.9392037,7.4188751,,
Sonneggring,9,3008,Bern,1233635,46.9388657,7.4188595,,
Sonneggring,9a,3008,Bern,504010637,46.9388014,7.4191238,1955,
Sonneggring,10,3008,Bern,1233636,46.9390553,7.4187537,,
Sonneggring,11,3008,Bern,1233637,46.9388501,7.4188474,,
Sonneggring,11a,3008,Bern,504010641,46.9387362,7.4190723,1961,
Sonneggring,12,3008,Bern,1233638,46.9389049,7.4186353,,
Sonneggring,14,3008,Bern,1233639,46.9387548,7.4185214,,
Sonneggring,15,3008,Bern,1233640,46.9388012,7.4188087,,
Sonneggring,15a,3008,Bern,504010640,46.9386854,7.4190321,1964,
Sonneggring,16,3008,Bern,1233615,46.9386608,7.4185267,,
Sonneggring,18,3008,Bern,1233616,46.9385515,7.4188243,,
Sonneggsteig,6,3008,Bern,1233607,46.9397498,7.4192871,,
Sonneggsteig,8,3008,Bern,1233608,46.9396192,7.4192108,,
Sonneggweg,5,3008,Bern,1233617,46.9389146,7.4194145,,
Sonneggweg,7,3008,Bern,1233618,46.9388666,7.4193724,,
Sonneggweg,9,3008,Bern,1233619,46.9388507,7.4193604,,
Sonneggweg,11,3008,Bern,1233641,46.9387682,7.4192951,,
Sonneggweg,13,3008,Bern,1233620,46.9387523,7.4192826,,
Sonneggweg,15,3008,Bern,1233621,46.9386696,7.4192168,,
Sonneggweg,17,3008,Bern,1233622,46.9386540,7.4192052,,
Sonneggweg,19,3008,Bern,1233623,46.9386043,7.4191690,,
